,name,url,country,revision_id,article_quality
2860,Maddila Gurumoorthy,https://en.wikipedia.org/wiki/Maddila_Gurumoorthy,India,1111458519,Start
2861,Hari Shankar Mahor,https://en.wikipedia.org/wiki/Hari_Shankar_Mahor,India,1089275471,Start
2862,Harinath Debbarma,https://en.wikipedia.org/wiki/Harinath_Debbarma,India,1090913289,Stub
2863,Harinder Pal Singh Chandumajra,https://en.wikipedia.org/wiki/Harinder_Pal_Singh_Chandumajra,India,1101188602,Start
2864,Syed Ahmad Hashmi,https://en.wikipedia.org/wiki/Syed_Ahmad_Hashmi,India,1096051217,C
2865,Banamali Hazra,https://en.wikipedia.org/wiki/Banamali_Hazra,India,1098477615,Stub
2866,G. Iyappan,https://en.wikipedia.org/wiki/G._Iyappan,India,1111278112,Stub
2867,D. P. Jadeja,https://en.wikipedia.org/wiki/D._P._Jadeja,India,1111432864,Start
2868,Pradhyumansinh Mahipatsinh Jadeja,https://en.wikipedia.org/wiki/Pradhyumansinh_Mahipatsinh_Jadeja,India,1112426323,Stub
2869,Jagtarandas,https://en.wikipedia.org/wiki/Jagtarandas,India,1066642161,Stub
2870,Thekedar Madan Lal Jalalpur,https://en.wikipedia.org/wiki/Thekedar_Madan_Lal_Jalalpur,India,1101188615,Stub
2871,Jalam Singh Rawlot,https://en.wikipedia.org/wiki/Jalam_Singh_Rawlot,India,1109454270,Stub
2872,Jayant Malhoutra,https://en.wikipedia.org/wiki/Jayant_Malhoutra,India,1096046315,Stub
2873,J. Jayalalithaa,https://en.wikipedia.org/wiki/J._Jayalalithaa,India,1114164348,GA
2874,K.N. Joglekar,https://en.wikipedia.org/wiki/K.N._Joglekar,India,1098082285,Stub
2875,Kalo Chandramani,https://en.wikipedia.org/wiki/Kalo_Chandramani,India,1111421328,Stub
2876,Atul Khatik,https://en.wikipedia.org/wiki/Atul_Khatik,India,1111298963,Stub
2877,Dariyav Khatik,https://en.wikipedia.org/wiki/Dariyav_Khatik,India,1099632072,Stub
2878,Munshilal Khatik,https://en.wikipedia.org/wiki/Munshilal_Khatik,India,1107443264,Stub
2879,Gurmeet Singh Khuddian,https://en.wikipedia.org/wiki/Gurmeet_Singh_Khuddian,India,1096416461,Start
2880,Man Singh Kinsariya,https://en.wikipedia.org/wiki/Man_Singh_Kinsariya,India,1102485294,Start
2881,Konijeti Rosaiah Ministry,https://en.wikipedia.org/wiki/Konijeti_Rosaiah_Ministry,India,1100899531,Start
2882,K. M. Krishnamurthy,https://en.wikipedia.org/wiki/K._M._Krishnamurthy,India,1053491127,Stub
2883,C. Krishnamurali,https://en.wikipedia.org/wiki/C._Krishnamurali,India,1096044942,Stub
2884,Jibesh Kumar,https://en.wikipedia.org/wiki/Jibesh_Kumar,India,1111278342,Start
2885,Sukhwinder Kumar,https://en.wikipedia.org/wiki/Sukhwinder_Kumar,India,1101188666,Stub
2886,Arun Lad,https://en.wikipedia.org/wiki/Arun_Lad,India,1111298855,Start
2887,Lalit Meena,https://en.wikipedia.org/wiki/Lalit_Meena,India,1091207252,Stub
2888,Delilah Lobo,https://en.wikipedia.org/wiki/Delilah_Lobo,India,1114403137,Start
2889,G. Loganathan,https://en.wikipedia.org/wiki/G._Loganathan,India,1096045640,Stub
2890,Sundar Singh Majithia,https://en.wikipedia.org/wiki/Sundar_Singh_Majithia,India,1112062213,Start
2891,Gunda Mallesh,https://en.wikipedia.org/wiki/Gunda_Mallesh,India,1105767593,Stub
2892,Jagannath Mallick,https://en.wikipedia.org/wiki/Jagannath_Mallick,India,1111446959,Start
2893,Girindra Mallik,https://en.wikipedia.org/wiki/Girindra_Mallik,India,1111276196,Stub
2894,Jyotsna Mandi,https://en.wikipedia.org/wiki/Jyotsna_Mandi,India,1098477649,Stub
2895,Mange Ram Gupta,https://en.wikipedia.org/wiki/Mange_Ram_Gupta,India,1103929496,Start
2896,K. Manickam,https://en.wikipedia.org/wiki/K._Manickam,India,1115077542,Stub
2897,D. Manjunath,https://en.wikipedia.org/wiki/D._Manjunath,India,1105767572,Stub
2898,Jignesh Mevani,https://en.wikipedia.org/wiki/Jignesh_Mevani,India,1107663464,FA
2899,Suresh Chandra Mishra,https://en.wikipedia.org/wiki/Suresh_Chandra_Mishra,India,1111419852,Stub
2900,Mohammad Anzar Nayeemi,https://en.wikipedia.org/wiki/Mohammad_Anzar_Nayeemi,India,1111786757,Stub
2901,Karnail Singh Peer Mohammad,https://en.wikipedia.org/wiki/Karnail_Singh_Peer_Mohammad,India,1109685474,Start
2902,Mohit Mitra,https://en.wikipedia.org/wiki/Mohit_Mitra,India,1052818947,Stub
2903,Ahmed Mohiuddin (politician),https://en.wikipedia.org/wiki/Ahmed_Mohiuddin_(politician),India,1111421631,Start
2904,Anubrata Mondal,https://en.wikipedia.org/wiki/Anubrata_Mondal,India,1112464248,Stub
2905,Bina Mondal,https://en.wikipedia.org/wiki/Bina_Mondal,India,1098477898,Stub
2906,Hucheshwar Gurusidha Mudgal,https://en.wikipedia.org/wiki/Hucheshwar_Gurusidha_Mudgal,India,1034063701,Stub
2907,Venkatreddy Mudnal,https://en.wikipedia.org/wiki/Venkatreddy_Mudnal,India,1096051788,Start
2908,Mukunda Behari Mullick,https://en.wikipedia.org/wiki/Mukunda_Behari_Mullick,India,1112199012,Start
2909,Durga Murmu,https://en.wikipedia.org/wiki/Durga_Murmu,India,1096045507,Stub
2910,L. Murugan,https://en.wikipedia.org/wiki/L._Murugan,India,1115206055,C
2911,Ezhilan Naganathan,https://en.wikipedia.org/wiki/Ezhilan_Naganathan,India,1100361526,C
2912,H. Nagesh,https://en.wikipedia.org/wiki/H._Nagesh,India,1091434535,Stub
2913,Jamyang Tsering Namgyal,https://en.wikipedia.org/wiki/Jamyang_Tsering_Namgyal,India,1113284239,C
2914,Anant Namjoshi,https://en.wikipedia.org/wiki/Anant_Namjoshi,India,1111277210,Stub
2915,Kanakeswar Narzary,https://en.wikipedia.org/wiki/Kanakeswar_Narzary,India,1031832895,Start
2916,Hanumant Nirani,https://en.wikipedia.org/wiki/Hanumant_Nirani,India,1111298518,Stub
2917,P Namgyal,https://en.wikipedia.org/wiki/P_Namgyal,India,1111433530,Stub
2918,Gopichand Padalkar,https://en.wikipedia.org/wiki/Gopichand_Padalkar,India,1107695229,Start
2919,Ajit Singh Pal,https://en.wikipedia.org/wiki/Ajit_Singh_Pal,India,1096043966,Stub
2920,Kuka Parray,https://en.wikipedia.org/wiki/Kuka_Parray,India,1114179474,Stub
2921,Jai Prakash Bhai Patel,https://en.wikipedia.org/wiki/Jai_Prakash_Bhai_Patel,India,1076893724,Stub
2922,Kanubhai Patel,https://en.wikipedia.org/wiki/Kanubhai_Patel,India,1115723908,Stub
2923,B. G. Kolse Patil,https://en.wikipedia.org/wiki/B._G._Kolse_Patil,India,1085121062,C
2924,Sangita Patil,https://en.wikipedia.org/wiki/Sangita_Patil,India,1096050347,Stub
2925,T. P. Peethambaran,https://en.wikipedia.org/wiki/T._P._Peethambaran,India,1076354773,Stub
2926,P. S. Nataraja Pillai,https://en.wikipedia.org/wiki/P._S._Nataraja_Pillai,India,1111423785,C
2927,Varthur Prakash,https://en.wikipedia.org/wiki/Varthur_Prakash,India,1101105445,Stub
2928,Ragya Naik,https://en.wikipedia.org/wiki/Ragya_Naik,India,1079394340,Stub
2929,Ziaur Rahman Barq,https://en.wikipedia.org/wiki/Ziaur_Rahman_Barq,India,1112539146,Start
2930,Malyala Rajaiah,https://en.wikipedia.org/wiki/Malyala_Rajaiah,India,1111451139,Start
2931,Rajendra Singh Bidhuri,https://en.wikipedia.org/wiki/Rajendra_Singh_Bidhuri,India,1111277487,Stub
2932,Lalit Chandra Rajkhowa,https://en.wikipedia.org/wiki/Lalit_Chandra_Rajkhowa,India,1096047043,Stub
2933,Ram Narayan Chaudhary,https://en.wikipedia.org/wiki/Ram_Narayan_Chaudhary,India,1108696697,C
2934,Munshi Rampal,https://en.wikipedia.org/wiki/Munshi_Rampal,India,1068569015,Stub
2935,Suresh Rana,https://en.wikipedia.org/wiki/Suresh_Rana,India,1113426744,Start
2936,Ranbir Singh Latayan,https://en.wikipedia.org/wiki/Ranbir_Singh_Latayan,India,1099852693,Start
2937,N. V. Rama Rao,https://en.wikipedia.org/wiki/N._V._Rama_Rao,India,1066640027,Stub
2938,Huzaifa Aamir Rashadi,https://en.wikipedia.org/wiki/Huzaifa_Aamir_Rashadi,India,1109206319,Start
2939,Prithiraj Rava,https://en.wikipedia.org/wiki/Prithiraj_Rava,India,1097050760,Stub
2940,Vemula Prashanth Reddy,https://en.wikipedia.org/wiki/Vemula_Prashanth_Reddy,India,1110579913,Stub
2941,Renuka Das Bhalerao,https://en.wikipedia.org/wiki/Renuka_Das_Bhalerao,India,1113145769,GA
2942,Hemang Raval,https://en.wikipedia.org/wiki/Hemang_Raval,India,1081727123,Stub
2943,Roque Santana Fernandes,https://en.wikipedia.org/wiki/Roque_Santana_Fernandes,India,1114953891,C
2944,Rahul Roy (politician),https://en.wikipedia.org/wiki/Rahul_Roy_(politician),India,1113417801,Stub
2945,Rekha Roy,https://en.wikipedia.org/wiki/Rekha_Roy,India,1115712468,Stub
2946,Safiullah Khan Tanoli,https://en.wikipedia.org/wiki/Safiullah_Khan_Tanoli,India,1095006213,Start
2947,Hemnarayan Sah,https://en.wikipedia.org/wiki/Hemnarayan_Sah,India,1050823128,Stub
2948,Namita Saha,https://en.wikipedia.org/wiki/Namita_Saha,India,1098477936,Stub
2949,Nilabati Saha,https://en.wikipedia.org/wiki/Nilabati_Saha,India,1105759622,Stub
2950,Kanwar Sandhu,https://en.wikipedia.org/wiki/Kanwar_Sandhu,India,1112289887,Start
2951,Sangat Singh Gilzian,https://en.wikipedia.org/wiki/Sangat_Singh_Gilzian,India,1055486660,Stub
2952,Hari Ram Sardar,https://en.wikipedia.org/wiki/Hari_Ram_Sardar,India,1095563242,Stub
2953,Sanjib Sardar,https://en.wikipedia.org/wiki/Sanjib_Sardar,India,1096050420,Stub
2954,Sarju Prasad Misra,https://en.wikipedia.org/wiki/Sarju_Prasad_Misra,India,1066639791,Stub
2955,Chandana Sarkar,https://en.wikipedia.org/wiki/Chandana_Sarkar,India,1098477949,Stub
2956,C. H. Sekar,https://en.wikipedia.org/wiki/C._H._Sekar,India,1099356098,Stub
2957,G. Sendhil Kumar,https://en.wikipedia.org/wiki/G._Sendhil_Kumar,India,1100554178,Stub
2958,Seth Kishan Dass,https://en.wikipedia.org/wiki/Seth_Kishan_Dass,India,1087514391,Start
2959,Nirav Shah (politician),https://en.wikipedia.org/wiki/Nirav_Shah_(politician),India,1057444473,Start
2960,Gyanesh Sharma,https://en.wikipedia.org/wiki/Gyanesh_Sharma,India,1105059420,Stub
2961,Radha Mohan Sharma,https://en.wikipedia.org/wiki/Radha_Mohan_Sharma,India,1096049383,Start
2962,Gopal Singh Shekhawat,https://en.wikipedia.org/wiki/Gopal_Singh_Shekhawat,India,1094776954,Start
2963,Sunil Shelke,https://en.wikipedia.org/wiki/Sunil_Shelke,India,1111298854,Stub
2964,Tukaram Shrangare,https://en.wikipedia.org/wiki/Tukaram_Shrangare,India,1076973094,C
2965,Zeeshan Siddique,https://en.wikipedia.org/wiki/Zeeshan_Siddique,India,1102747673,Start
2966,Abbas Siddiqui,https://en.wikipedia.org/wiki/Abbas_Siddiqui,India,1115361393,Start
2967,Onkar Singh Lakhawat,https://en.wikipedia.org/wiki/Onkar_Singh_Lakhawat,India,1115539186,C
2968,Binod Kumar Singh,https://en.wikipedia.org/wiki/Binod_Kumar_Singh,India,1106068967,Stub
2969,Master Gurbanta Singh,https://en.wikipedia.org/wiki/Master_Gurbanta_Singh,India,1113617983,C
2970,Nirmal Singh (judge),https://en.wikipedia.org/wiki/Nirmal_Singh_(judge),India,1100593969,Start
2971,Ram Ratan Singh,https://en.wikipedia.org/wiki/Ram_Ratan_Singh,India,1113692656,Stub
2972,Sadanand Singh,https://en.wikipedia.org/wiki/Sadanand_Singh,India,1113844073,Stub
2973,Samarpal Singh,https://en.wikipedia.org/wiki/Samarpal_Singh,India,1108035102,Start
2974,Shyam Bahadur Singh,https://en.wikipedia.org/wiki/Shyam_Bahadur_Singh,India,1096050782,Stub
2975,Vijay Kumar Singh (Bihar),https://en.wikipedia.org/wiki/Vijay_Kumar_Singh_(Bihar),India,1090457971,Stub
2976,Sumita Sinha,https://en.wikipedia.org/wiki/Sumita_Sinha,India,1096051052,Stub
2977,V. P. Sivasubramani,https://en.wikipedia.org/wiki/V._P._Sivasubramani,India,1110651026,Stub
2978,Achhelal Sonkar,https://en.wikipedia.org/wiki/Achhelal_Sonkar,India,1034062987,Stub
2979,M. K. Stalin,https://en.wikipedia.org/wiki/M._K._Stalin,India,1115522249,GA
2980,Sunder Sham Arora,https://en.wikipedia.org/wiki/Sunder_Sham_Arora,India,1101188962,Stub
2981,Suresh Kumar Routray,https://en.wikipedia.org/wiki/Suresh_Kumar_Routray,India,1112193527,Start
2982,Surinder Pal Singh Sibia,https://en.wikipedia.org/wiki/Surinder_Pal_Singh_Sibia,India,1096051156,Stub
2983,Sushil Kumar Rinku,https://en.wikipedia.org/wiki/Sushil_Kumar_Rinku,India,1101188980,Stub
2984,Mulla Abdullabhai Taherali,https://en.wikipedia.org/wiki/Mulla_Abdullabhai_Taherali,India,1111420550,Start
2985,Harjit Kaur Talwandi,https://en.wikipedia.org/wiki/Harjit_Kaur_Talwandi,India,NOT FOUND,NO PRED
2986,Jagdev Singh Talwandi,https://en.wikipedia.org/wiki/Jagdev_Singh_Talwandi,India,1111937631,C
2987,Ranjit Singh Talwandi,https://en.wikipedia.org/wiki/Ranjit_Singh_Talwandi,India,1113540752,Start
2988,F. R. D. Thakor,https://en.wikipedia.org/wiki/F._R._D._Thakor,India,1111422434,Start
2989,Thamizhachi Thangapandian,https://en.wikipedia.org/wiki/Thamizhachi_Thangapandian,India,1112412666,C
2990,Skariah Thomas,https://en.wikipedia.org/wiki/Skariah_Thomas,India,1111432022,Start
2991,Rakesh Tikait,https://en.wikipedia.org/wiki/Rakesh_Tikait,India,1114598928,Start
2992,B. P. Tiwari,https://en.wikipedia.org/wiki/B._P._Tiwari,India,1113574172,B
2993,Kuldeep Singh Vaid,https://en.wikipedia.org/wiki/Kuldeep_Singh_Vaid,India,1089709962,Start
2994,Bhagya Reddy Varma,https://en.wikipedia.org/wiki/Bhagya_Reddy_Varma,India,1108995429,Start
2995,Thiru Sri Thiagu Vayakkarar,https://en.wikipedia.org/wiki/Thiru_Sri_Thiagu_Vayakkarar,India,1096824131,Stub
2996,Vindhya (actress),https://en.wikipedia.org/wiki/Vindhya_(actress),India,1111786109,C
2997,M. L. Vishwakarma,https://en.wikipedia.org/wiki/M._L._Vishwakarma,India,1111442579,Start
2998,Burhan Abdurahman,https://en.wikipedia.org/wiki/Burhan_Abdurahman,Indonesia,1099307042,Stub
2999,Rais Abin,https://en.wikipedia.org/wiki/Rais_Abin,Indonesia,1102954021,GA
3000,Amris,https://en.wikipedia.org/wiki/Amris,Indonesia,1098436275,Stub
3001,Anang Hermansyah,https://en.wikipedia.org/wiki/Anang_Hermansyah,Indonesia,1099712720,C
3002,Andrei Angouw,https://en.wikipedia.org/wiki/Andrei_Angouw,Indonesia,1075553463,GA
3003,Bustanil Arifin,https://en.wikipedia.org/wiki/Bustanil_Arifin,Indonesia,1094750496,Stub
3004,Wiranto Arismunandar,https://en.wikipedia.org/wiki/Wiranto_Arismunandar,Indonesia,1104361091,C
3005,Ahmad Azhary,https://en.wikipedia.org/wiki/Ahmad_Azhary,Indonesia,1064597688,Start
3006,Joop Ave,https://en.wikipedia.org/wiki/Joop_Ave,Indonesia,1102311720,Start
3007,Antasari Azhar,https://en.wikipedia.org/wiki/Antasari_Azhar,Indonesia,1097046488,C
3008,Kuryana Azis,https://en.wikipedia.org/wiki/Kuryana_Azis,Indonesia,1103013525,Stub
3009,B.M. Diah,https://en.wikipedia.org/wiki/B.M._Diah,Indonesia,1095986048,C
3010,Basyir Bachtiar,https://en.wikipedia.org/wiki/Basyir_Bachtiar,Indonesia,1061228667,Stub
3011,Justika Baharsjah,https://en.wikipedia.org/wiki/Justika_Baharsjah,Indonesia,1016221472,Stub
3012,Abu Bakar (Indonesian politician),https://en.wikipedia.org/wiki/Abu_Bakar_(Indonesian_politician),Indonesia,1108504597,Stub
3013,Bambang Kesowo,https://en.wikipedia.org/wiki/Bambang_Kesowo,Indonesia,1069174954,Start
3014,Faisal Basri,https://en.wikipedia.org/wiki/Faisal_Basri,Indonesia,939654481,Stub
3015,Novel Baswedan,https://en.wikipedia.org/wiki/Novel_Baswedan,Indonesia,1111081724,C
3016,Mustofa Bisri,https://en.wikipedia.org/wiki/Mustofa_Bisri,Indonesia,1096901028,Start
3017,Bonifasius Belawan Geh,https://en.wikipedia.org/wiki/Bonifasius_Belawan_Geh,Indonesia,1095263820,C
3018,Manuel Carrascalão,https://en.wikipedia.org/wiki/Manuel_Carrascalão,Indonesia,1071880738,Start
3019,Dewa Cawu,https://en.wikipedia.org/wiki/Dewa_Cawu,Indonesia,1101642640,Start
3020,P. F. Dahler,https://en.wikipedia.org/wiki/P._F._Dahler,Indonesia,1095339677,C
3021,Omar Dhani,https://en.wikipedia.org/wiki/Omar_Dhani,Indonesia,1100832142,Start
3022,Daryatmo,https://en.wikipedia.org/wiki/Daryatmo,Indonesia,1091440276,Start
3023,H. S. Dillon,https://en.wikipedia.org/wiki/H._S._Dillon,Indonesia,1115070055,Start
3024,Eros Djarot,https://en.wikipedia.org/wiki/Eros_Djarot,Indonesia,1084313830,C
3025,Djumhana Wiriaatmadja,https://en.wikipedia.org/wiki/Djumhana_Wiriaatmadja,Indonesia,1087774083,GA
3026,Alue Dohong,https://en.wikipedia.org/wiki/Alue_Dohong,Indonesia,1085273847,Start
3027,Ernest Douwes Dekker,https://en.wikipedia.org/wiki/Ernest_Douwes_Dekker,Indonesia,1104198852,C
3028,Rustam Effendi,https://en.wikipedia.org/wiki/Rustam_Effendi,Indonesia,1089099719,C
3029,Rahmah el Yunusiyah,https://en.wikipedia.org/wiki/Rahmah_el_Yunusiyah,Indonesia,1110531364,GA
3030,Fachrul Baraqbah,https://en.wikipedia.org/wiki/Fachrul_Baraqbah,Indonesia,1095122467,GA
3031,Fadeli,https://en.wikipedia.org/wiki/Fadeli,Indonesia,1098425390,Stub
3032,Abdul Malik Fadjar,https://en.wikipedia.org/wiki/Abdul_Malik_Fadjar,Indonesia,1055090382,Stub
3033,Governor of Bangka Belitung Islands,https://en.wikipedia.org/wiki/Governor_of_Bangka_Belitung_Islands,Indonesia,1097027021,Stub
3034,Yairus Gwijangge,https://en.wikipedia.org/wiki/Yairus_Gwijangge,Indonesia,1101922982,Stub
3035,Zukhriatul Hafizah Muhammad,https://en.wikipedia.org/wiki/Zukhriatul_Hafizah_Muhammad,Indonesia,1112742172,Start
3036,Nurdin Halid,https://en.wikipedia.org/wiki/Nurdin_Halid,Indonesia,1088639270,C
3037,Syarif Hamid II of Pontianak,https://en.wikipedia.org/wiki/Syarif_Hamid_II_of_Pontianak,Indonesia,1095647077,C
3038,Syarwan Hamid,https://en.wikipedia.org/wiki/Syarwan_Hamid,Indonesia,1100353999,Stub
3039,Mulfachri Harahap,https://en.wikipedia.org/wiki/Mulfachri_Harahap,Indonesia,1003492873,Stub
3040,Hasan Basry,https://en.wikipedia.org/wiki/Hasan_Basry,Indonesia,1100268334,C
3041,Albert Hasibuan,https://en.wikipedia.org/wiki/Albert_Hasibuan,Indonesia,1108923686,Stub
3042,Diaz Hendropriyono,https://en.wikipedia.org/wiki/Diaz_Hendropriyono,Indonesia,1025513399,Stub
3043,Hilman Djajadiningrat,https://en.wikipedia.org/wiki/Hilman_Djajadiningrat,Indonesia,1115549060,C
3044,Helmud Hontong,https://en.wikipedia.org/wiki/Helmud_Hontong,Indonesia,1102733120,GA
3045,Rasimah Ismail,https://en.wikipedia.org/wiki/Rasimah_Ismail,Indonesia,930836119,Stub
3046,Herman Johannes,https://en.wikipedia.org/wiki/Herman_Johannes,Indonesia,1069680657,C
3047,John Djopari,https://en.wikipedia.org/wiki/John_Djopari,Indonesia,1099316435,Start
3048,S. Kabo,https://en.wikipedia.org/wiki/S._Kabo,Indonesia,1052074435,Stub
3049,Zulkarnain Karim,https://en.wikipedia.org/wiki/Zulkarnain_Karim,Indonesia,1106838661,Stub
3050,Bahlil Lahadalia,https://en.wikipedia.org/wiki/Bahlil_Lahadalia,Indonesia,1096972055,C
3051,Liem Koen Hian,https://en.wikipedia.org/wiki/Liem_Koen_Hian,Indonesia,1077769147,C
3052,Andi Alfian Mallarangeng,https://en.wikipedia.org/wiki/Andi_Alfian_Mallarangeng,Indonesia,1089188531,Start
3053,Ben Mang Reng Say,https://en.wikipedia.org/wiki/Ben_Mang_Reng_Say,Indonesia,1078358755,C
3054,Gatot Mangkoepradja,https://en.wikipedia.org/wiki/Gatot_Mangkoepradja,Indonesia,1095352960,Stub
3055,Kuntoro Mangkusubroto,https://en.wikipedia.org/wiki/Kuntoro_Mangkusubroto,Indonesia,1046359731,Start
3056,Abdul Latif Daeng Masikki,https://en.wikipedia.org/wiki/Abdul_Latif_Daeng_Masikki,Indonesia,1049838767,Stub
3057,Adjie Massaid,https://en.wikipedia.org/wiki/Adjie_Massaid,Indonesia,1113409072,Start
3058,Alimuddin Daeng Matiro,https://en.wikipedia.org/wiki/Alimuddin_Daeng_Matiro,Indonesia,1049838847,Stub
3059,Mohamad Isa,https://en.wikipedia.org/wiki/Mohamad_Isa,Indonesia,1097052642,GA
3060,Herman Monim,https://en.wikipedia.org/wiki/Herman_Monim,Indonesia,1066805579,Start
3061,Burhan Muhammad,https://en.wikipedia.org/wiki/Burhan_Muhammad,Indonesia,1063404014,Stub
3062,Farouk Muhammad,https://en.wikipedia.org/wiki/Farouk_Muhammad,Indonesia,1098835847,Stub
3063,Ali Masykur Musa,https://en.wikipedia.org/wiki/Ali_Masykur_Musa,Indonesia,1063399683,Start
3064,Hasyim Muzadi,https://en.wikipedia.org/wiki/Hasyim_Muzadi,Indonesia,1072922132,GA
3065,Abi Kusno Nachran,https://en.wikipedia.org/wiki/Abi_Kusno_Nachran,Indonesia,1063403183,Start
3066,Rustam Effendy Nainggolan,https://en.wikipedia.org/wiki/Rustam_Effendy_Nainggolan,Indonesia,1049059147,Start
3067,Muhammad Nazar,https://en.wikipedia.org/wiki/Muhammad_Nazar,Indonesia,992150436,Stub
3068,Ngitung,https://en.wikipedia.org/wiki/Ngitung,Indonesia,901722698,Stub
3069,Ramses Ohee,https://en.wikipedia.org/wiki/Ramses_Ohee,Indonesia,1096782591,GA
3070,Panusunan Pasaribu,https://en.wikipedia.org/wiki/Panusunan_Pasaribu,Indonesia,1107533136,Start
3071,Julian Aldrin Pasha,https://en.wikipedia.org/wiki/Julian_Aldrin_Pasha,Indonesia,1025723291,Stub
3072,Poedjono Pranyoto,https://en.wikipedia.org/wiki/Poedjono_Pranyoto,Indonesia,1101575086,GA
3073,Prijono,https://en.wikipedia.org/wiki/Prijono,Indonesia,1085683318,C
3074,Anthony Winza Probowo,https://en.wikipedia.org/wiki/Anthony_Winza_Probowo,Indonesia,1104560182,C
3075,I Gusti Ketut Pudja,https://en.wikipedia.org/wiki/I_Gusti_Ketut_Pudja,Indonesia,1108931157,GA
3076,Tedjo Edhy Purdijatno,https://en.wikipedia.org/wiki/Tedjo_Edhy_Purdijatno,Indonesia,1113174460,Start
3077,Ridwan Suwidi,https://en.wikipedia.org/wiki/Ridwan_Suwidi,Indonesia,1073107544,Stub
3078,Sa'duddin,https://en.wikipedia.org/wiki/Sa'duddin,Indonesia,1098426619,Start
3079,Ahmad Ridha Sabana,https://en.wikipedia.org/wiki/Ahmad_Ridha_Sabana,Indonesia,1108576169,Start
3080,Hari Sabarno,https://en.wikipedia.org/wiki/Hari_Sabarno,Indonesia,1106838713,Start
3081,Bambang Santoso,https://en.wikipedia.org/wiki/Bambang_Santoso,Indonesia,1089472187,Start
3082,Sidik Djojosukarto,https://en.wikipedia.org/wiki/Sidik_Djojosukarto,Indonesia,1096392078,GA
3083,Sudi Silalahi,https://en.wikipedia.org/wiki/Sudi_Silalahi,Indonesia,1103540330,Start
3084,W. T. P. Simarmata,https://en.wikipedia.org/wiki/W._T._P._Simarmata,Indonesia,1100676941,Stub
3085,Mahadi Sinambela,https://en.wikipedia.org/wiki/Mahadi_Sinambela,Indonesia,1106829598,Stub
3086,Mooryati Soedibyo,https://en.wikipedia.org/wiki/Mooryati_Soedibyo,Indonesia,1085297344,Start
3087,Soerjadi Soedirdja,https://en.wikipedia.org/wiki/Soerjadi_Soedirdja,Indonesia,1077290298,Stub
3088,Soegiono,https://en.wikipedia.org/wiki/Soegiono,Indonesia,1015211738,Stub
3089,Tjokorda Gde Raka Soekawati,https://en.wikipedia.org/wiki/Tjokorda_Gde_Raka_Soekawati,Indonesia,1098075313,Start
3090,Soemarno Sosroatmodjo,https://en.wikipedia.org/wiki/Soemarno_Sosroatmodjo,Indonesia,1106486056,Stub
3091,Max Sopacua,https://en.wikipedia.org/wiki/Max_Sopacua,Indonesia,1098806848,Stub
3092,Sarifuddin Sudding,https://en.wikipedia.org/wiki/Sarifuddin_Sudding,Indonesia,1089760765,Stub
3093,Sukarni,https://en.wikipedia.org/wiki/Sukarni,Indonesia,1098589729,GA
3094,Sukmawati Sukarnoputri,https://en.wikipedia.org/wiki/Sukmawati_Sukarnoputri,Indonesia,1112923693,C
3095,Tjokorda Ngurah Wim Sukawati,https://en.wikipedia.org/wiki/Tjokorda_Ngurah_Wim_Sukawati,Indonesia,1027765907,Start
3096,Sukiman (regent),https://en.wikipedia.org/wiki/Sukiman_(regent),Indonesia,1096320949,Stub
3097,Ibnu Sutowo,https://en.wikipedia.org/wiki/Ibnu_Sutowo,Indonesia,1111415805,GA
3098,Syamsuddin Mahmud,https://en.wikipedia.org/wiki/Syamsuddin_Mahmud,Indonesia,1111614888,C
3099,Charles Tambu,https://en.wikipedia.org/wiki/Charles_Tambu,Indonesia,1089151622,Stub
3100,Abdul Sajid Tamrin,https://en.wikipedia.org/wiki/Abdul_Sajid_Tamrin,Indonesia,1088569372,Stub
3101,Jan Engelbert Tatengkeng,https://en.wikipedia.org/wiki/Jan_Engelbert_Tatengkeng,Indonesia,1063395891,Start
3102,Frans Tutuhatunewa,https://en.wikipedia.org/wiki/Frans_Tutuhatunewa,Indonesia,994017808,Stub
3103,A. Wahab,https://en.wikipedia.org/wiki/A._Wahab,Indonesia,925557257,Stub
3104,John Wattilete,https://en.wikipedia.org/wiki/John_Wattilete,Indonesia,1090960854,Start
3105,Erna Witoelar,https://en.wikipedia.org/wiki/Erna_Witoelar,Indonesia,1106103776,Stub
3106,Yansen Tipa Padan,https://en.wikipedia.org/wiki/Yansen_Tipa_Padan,Indonesia,1080765579,Stub
3107,Z.A. Ahmad (Indonesian politician),https://en.wikipedia.org/wiki/Z.A._Ahmad_(Indonesian_politician),Indonesia,1050037853,Stub
3108,Achmad Rizal Zakaria,https://en.wikipedia.org/wiki/Achmad_Rizal_Zakaria,Indonesia,1098843914,Stub
3109,Abbas Ali Akhtari,https://en.wikipedia.org/wiki/Abbas_Ali_Akhtari,Iran,1080599135,Start
3110,Alireza Abbasi,https://en.wikipedia.org/wiki/Alireza_Abbasi,Iran,1114766972,Start
3111,Ali Agha-Mohammadi,https://en.wikipedia.org/wiki/Ali_Agha-Mohammadi,Iran,1112736369,Stub
3112,Ahmad Ali Moghimi,https://en.wikipedia.org/wiki/Ahmad_Ali_Moghimi,Iran,1107510446,Stub
3113,Aghapour Alishahi,https://en.wikipedia.org/wiki/Aghapour_Alishahi,Iran,1084147600,Start
